1978,EC0659,Coordinación de la realización de trabajo con riesgo
1979,EC0660,Gestión de mejora Ki Wo Tsukau en las organizaciones
1980,EC0661,Implementación de un plan de acciones para la mejora de la productividad laboral en la MIPYME en el contexto del trabajo decente
1981,EC0662,Mantenimiento al instrumento de medición taxímetro
1982,EC0663,Prestación del servicio de manejo de plagas urbanas
1983,EC0664,Valuación de alhajas y relojes en ventanilla
1985,EC0666,Tutela los derechos del afiliado al Sistema de Protección Social en Salud
1986,EC0668,Representación de actores de comercio exterior para promover el despacho aduanero directo de las mercancías sin intervención de un agente aduanal
1987,EC0669,Cuidado básico de la persona adulta mayor en domicilio
1988,EC0670,Facilitación para el desarrollo de inteligencia económica y financiera de niños y jóvenes
1989,EC0676,
1990,EC0679,Uso de la lengua inglesa en un contexto laboral
1991,EC0677,Gestión de mejora Ki Wo Tsukau en organizaciones
1992,EC0681,Aplicación de mortero de cemento en acabados verticales
1995,EC0684,Gestión de las estrategias de seguridad y convivencia ciudadana
1996,EC0685,Identificación, evaluación y control de los factores de r iesgo ergonómico.
1997,EC0686,Facilitación del programa de los 6 pasos de la salud con prevención
1998,EC0687,Prestación de s ervicios de consultoría del Sistema Nacional de Certificación Turístic a
1999,EC0672,Valuación de daños en automóviles
2000,EC0688,Facilitación de los procesos de aprendizaje de nivel superior basados en programas curriculares por competencia
2001,EC0689,Ejecución de las atribuciones de la Hacienda Pública Municipal
2002,EC0671,Realizar la instalación y mantenimiento de un sistema mecatrónico
2004,EC0674,Manejo de residuos peligrosos
2005,EC0675,Operación de una máquina de inyección de plástico
2006,EC0678,Prestación de servicios auxiliares en establecimientos médicos veterinarios zootecnistas .
2007,EC0680,Supervisión en seguridad industrial para líderes de equipos de trabajo
2029,EC0690,Administración de la operación de la Oficina p ostal
2030,EC0691,Administración de los ingresos, egresos y documentación comprobatoria por venta de servicios postales
2031,EC0692,Administración de los recursos asignados a los proyectos especiales que involucren la gestión de requerimientos humanos, materiales y financieros en Correos de México
2032,EC0695,Asesoría de servicios, recepción y entrega de correspondencia y envíos
2033,EC0693,Aplicación del procedimiento de verificación en materia de movimientos transfronterizos de mercancías reguladas ambientalmente
2034,EC0694,Aseguramiento de la operación de las unidades administrativas del Servicio Postal Mexicano
2035,EC0698,Ejecución de las actividades de recepción, clasificación y despacho de correspondencia
2036,EC0699,Entrega de mensajería y paquetería a domicilio
2037,EC0696,Atención a solicitudes para la coordinación de la operación de las Unidades Administrativas de Correos de México
2038,EC0700,Inspección postal en la identificación de irregularidades en el manejo de correspondencia y envíos
2039,EC0701,Operación de actividades de recepción, apertura, clasificación, despacho y de correspondencia y envíos para exportación
2040,EC0702,Operación de automotores para transportar correspondencia y envíos
2041,EC0703,Operación de la correspondencia y envíos procedentes del extranjero
2042,EC0697,Coordinación de actividades de recepción, clasificación, distribución, despacho y control de correspondencia y envíos
2043,EC0704,Proporcionar el servicio de Almacenes e Inventarios
2044,EC0705,Proporcionar servicios de mantenimiento a los bienes, muebles, e inmuebles del organismo
2045,EC0715,Aplicación de micropigmentación estética facial
2046,EC0706,Supervisión de la operación de las unidades administrativas de Correos de México
2047,EC0707,Operación aduanera en el ámbito empresarial
2048,EC0718,Asesoría en actividades de auditoría de una unidad económica
2049,EC0719,Asistencia de procesos físicos para la obtención de productos
2050,EC0708,Aplicación de pinturas y recubrimientos en edificaciones residenciales y comerciales
2051,EC0709,Asesoría en soluciones integrales para el manejo de agua en edificaciones residenciales
2052,EC0720,Asistencia en el desarrollo de procesos químicos
2053,EC0710,Promoción especializada para productos de crédito INFONAVIT
2054,EC0711,Administración de soluciones de e-learning y comercio electrónico
2055,EC0712,Administración para el servicio de almacenaje de bienes
2056,EC0721,Atención al cliente sobre los movimientos de logística
2057,EC0713,Análisis de materiales mediante técnicas cualitativas
2058,EC0714,Análisis de materiales mediante técnicas cuantitativas
2059,EC0722,Atención al comensal
2060,EC0723,Brindar apoyo en el cálculo de los costos de la cadena logística
2061,EC0716,Apoyo en procesos comerciales en el área de ventas
2062,EC0717,Asesoría al cliente para la venta de bienes/servicios
2063,EC0724,Coaching para la Ejecución
2064,EC0725,Comercialización mediante estrategias de comunicación
2065,EC0726,Configuración de sistemas operativos de aplicaciones y servicios
2066,EC0727,Desarrollo de aplicaciones web y móviles
2067,EC0729,Elaboración de productos de panadería y repostería
2068,EC0728,Diagnóstico del estado de circuitos eléctricos y electrónicos
2069,EC0730,Elaboración de la Ruta de Mejora para una Institución Educativa
2070,EC0731,Elaboración del estudio de mercado
2071,EC0732,Fabricación de piezas y estructuras metálicas para el mantenimiento de equipos y mecanismos de transmisión
2072,EC0734,Implementación de redes LAN
2073,EC0733,Implementación de los elementos mecánicos en un sistema mecatrónico
2074,EC0735,Instalación de equipo de cómputo
2075,EC0736,Instalación de máquinas eléctricas rotativas, de equipo de control eléctrico y electrónico
2076,EC0737,Instalación eléctrica y mantenimiento a máquinas eléctricas rotativas
2077,EC0738,Lanzamiento de un producto/servicio en el mercado.
2078,EC0739,Manejo del proceso de suministro de bienes
2079,EC0740,Mantenimiento a equipo de cómputo y software
2080,EC0741,Mantenimiento a equipos neumáticos, hidráulicos y de refrigeración
2081,EC0742,Mantenimiento a sistemas mecatrónicos
2082,EC0744,Operación de procesos contables dentro de un sistema electrónico
2086,EC0743,Manufactura piezas mecánicas en máquinas de control numérico por computadora
2087,EC0745,Operación de redes LAN
2088,EC0746,Organización del transporte de mercancías
2089,EC0747,Preparación de alimentos
2090,EC0748,Preparación de bases culinarias
2091,EC0749,Preparación de bebidas y cocteles
2092,EC0750,Prestación del servicio de soporte técnico a equipos de cómputo
2093,EC0751,Producción de productos químicos mediante procesos de transformación
2096,EC0767,Mantenimiento de extintores de incendio portátiles y sobre ruedas sin locomoción propia
2097,EC0752,Registro de operaciones contables de entidades económicas
2098,EC0753,Facilitación para la educación financiera a través de programas sociales
2099,EC0771,Unión de perfiles de vía por soldadura aluminotérmica
2101,EC0754,Implementación de la educación financiera con enfoque productivo para trabajadores
2102,EC0755,Promoción de la educación financiera para el empoderamiento e igualdad de género de la mujer
2107,EC0761,Aplicación de pintura automotriz sobre superficies metálicas
2108,EC0762,Atención de colisión en crucero a los usuarios de seguros de autos
2109,EC0765,Elaboración de peritaje en hechos de tránsito terrestre
2110,EC0766,Manejo de carga general
2111,EC0763,Determinación de grados Brix /sólidos solubles en el análisis de calidad de alimentos
2112,EC0764,Diseño de sistemas básicos de rociadores automáticos contra incendios
2117,EC0768,Prestación de servicios de cerrajería
2118,EC0769,Implementación de estrategias informativas para la prevención del consumo de drogas en población de 12 a 17 años de edad
2119,EC0770,Supervisión en talleres de material rodante
2133,EC0772,Evaluación del aprendizaje con enfoque en competencias profesionales
2142,EC0782,Aplicación de habilidades genéricas para la competitividad laboral
2159,EC0786,Evaluación del aprendizaje con enfoque formativo
2160,EC0787,Manufactura ción de piezas en cepillo y rectificadora
2161,EC0788,Manufacturación de piezas en equipos de control numérico
2162,EC0794,Producción de planta de café en vivero
2169,EC0802,Comunicación efectiva en las actividades de evaluación y acreditación de los organismos de la evaluación de la conformidad
2170,EC0775,Administración de los servicios públicos municipales
2171,EC0803,Conformado de lámina de acero en carrocería de automóvi les
2172,EC0807,Pintado de plástic os en carrocería de automóviles
2173,EC0808,Promoción de orden, limpieza y formación de valores en la familia
2174,EC0809,Promoción de productos farmacéuticos asignados al visitador médico en un territorio geográfico determinado
2175,EC0811,Trabajo en Equipos Multiculturales
2176,EC0810,Realización de soporte técnico para la operación de Tecnologías de Información y C omunicación en las organizaciones
2178,EC0813,Conducción de autobús de pasaje y turismo
2179,EC0815,Prestación del servicio de transporte escolar/personal
2185,EC0814,Conducción de transporte de carga ligera
2186,EC0780,Aplicación de pinturas y recubrimientos decorativos en edificaciones
2187,EC0773,Tutoría presencial de programas de formación de capital humano
2188,EC0774,Supervisión del diseño de cimentaciones y estructuras para proyectos de líneas de transmisión aéreas
2190,EC0776,Atención oral en lengua indígena en materia de acceso a la información pública y datos personales
2191,EC0777,Ejecución de las atribuciones de la contraloría municipal
2200,EC0121.01,Elaboración de proyectos de aprendizaje integrando el uso de las tecnología s de la información y la comunicació n
2201,EC0778,Inscripción de actos y hechos jurídicos relativos al estado civil de las personas
2202,EC0779,Transversalización de la perspectiva de género en la administración pública municipa l
2203,EC0781,Elaboración de artículos de estudios de investigación sobre actividad física y deporte
2204,EC0805,Evaluación en organismos de evaluación de la conformidad con fines de evaluación y acreditación
2205,EC0806,Impartición de programas comunitarios
2206,EC0785,Elaboración de argumentos sobre la práctica didáctica
2207,EC0789,Manufactura ción de piezas en fresadora
2208,EC0804,Embalsamamiento de cadáveres
2209,EC0783,Asesoría en suplementación alimenticia para la actividad física y el deporte
2210,EC0784,Atención al cliente vía telefónica
2211,EC0790,Manufacturación de piezas en taladro
2212,EC0791,Manufacturación de piezas en torno
2213,EC0792,Prestación de servicios auxiliares en el manejo del material de consumo en unidades de atención médica
2214,EC0793,Prestación de servicios auxiliares en el uso de equipo médico e instrumental en unidades de atención médica
2215,EC0801,Aplicación de soldadura en lámina de acer o en carrocería de automóviles
2216,EC0816,Conducción de práctica de yoga nivel preparador avanzado
2217,EC0817,Coordinación de la operación de las acciones de sanidad e inocuidad agroalimentaria, acuícola y pesquera
2218,EC0822,Coordinación de la ejecución de la obra pública
2219,EC0840,Instalación y mantenimiento de sistemas de climatización
2220,EC0828,Atención al huésped durante su alojamiento
2221,EC0852,Registro de operaciones contables de una entidad fabril
2222,EC0865,Valuación de artículos varios en ventanilla
2223,EC0841,Instalación y mantenimiento de sistemas de refrigeración
2224,EC0842,Moldeado de plásticos por el proceso de extrusión
2225,EC0843,Moldeado de p lásticos por el proceso de inyección
2226,EC0844,Moldeado de plásticos por procesos de compresión
2227,EC0845,Preparación de compuesto para moldeo
2228,EC0846,Preparación de moldes y d ados para los procesos de transformación de plásticos
2229,EC0861,Gestión de la seguridad integral en el trabajo
2230,EC0866,Supervisión de c entro s de asistencia social/c entro s de atención para niñas, niños y adolescentes
2231,EC0868,Asesoría de servicios turísticos en agencias de viajes
2238,EC0847,Promoción de Servicios de Educación Inicial
2242,EC0818,Facilitación de procesos de innovación de mejora competitiva con personas, grupos sociales y organizaciones económicas
2243,EC0819,Inspección sanitaria de productos/materiales agroalimentarios movilizados
2244,EC0848,Realiza r el mantenimiento a sist emas de climatización hasta 25 TR
2245,EC0849,Realiza r el mantenimiento a sist emas de refrigeración hasta 25 TR
2246,EC0850,Realizar instalación y mantenimiento de sistemas d e refrigeración y climatización
2247,EC0851,Reconversión de procesos de manufactura
2248,EC0823,Gestión de la residencia de obra pública
2249,EC0824,Instalación de puertas y ventanas de aluminio
2250,EC0826,Aplicación de soldadura a metales especiales
2251,EC0827,Aplicación del proceso MAG/MIG GMAW para trazado y suelda de placa y tubería de acero al carbono
2252,EC0829,Codificación de comandos y datos de controladores en sistemas mecatrónicos
2253,EC0830,Comercializa ción de servicios turísticos relacionados con el hospedaje
2254,EC0831,Coordinación de eventos
2257,EC0853,Supervisión de limpieza de habitaciones y áreas públicas
2258,EC0854,Supervisión del programa de educación inicial para la organización del módulo
2259,EC0855,Tutoría para el aprendizaje basado en la colaboración y el diálogo
2264,EC0862,Implementación de estrategias para promover la certificación de competencias
2265,EC0863,Operación de ambulancia terrestre de traslado
2266,EC0864,Seguimiento a un programa de entrenamiento deportivo
2267,EC0867,Operación de l vehículo de carga articulado
2268,EC0825,Supervisión de la ejecución de los trabajos de obra pública
2269,EC0832,Coordina ción de servicios de hospedaje
2270,EC0857,Aplicación de eslingado en el proceso de izaje .
2271,EC0833,Coordinación de Servicios educativos
2272,EC0834,Ejecución de software con c odificación de comandos y datos estructurada .
2273,EC0835,Ejecución de software con codificación de comandos y datos orientada a objetos .
2274,EC0836,Elaboración de corte y soldadura a metales ferrosos
2275,EC0837,Elaboración de corte y soldadura en placa y tubería de acero inoxidable
2276,EC0858,Desarrollo de proyectos de regulación técnica/normas
2278,EC0820,Monitoreo de la actividad pesquera ribereña
2279,EC0821,Operación de las acciones técnicas de sanidad e inocuidad agroalimentaria, acuícola y pesquera
2280,EC0838,Elaboración de trazado y soldadura de acero al carbono estructural
2282,EC0856,Gestión de la educación financiera para el sector de ahorro, crédito popular y cooperativo
2283,EC0385.01,Prestación de servicios incluyentes para personas con d iscapacidad
2284,EC0869,Manejo preventi vo de camión unitario tipo C
2285,EC0870,Aplicación de masaje con técnica zapoteca
2286,EC0871,Operación de máquina industrial de coser overlock
2287,EC0872,Operación de máquina industrial de coser recta
2288,EC0873,Aplicación de técnicas fotográficas
2289,EC0874,Preparación y cata de tés
2290,EC0875,Intervención en el estado físico del usuario mediante equinoterapia
2291,EC0876,Conducción de perros para la búsqueda y detección de aromas
2292,EC0877,Prestación de servicios de guía de buceo en aguas abiertas
2293,EC0878,Aplicación del procedimiento de servicios periciales en materia ambiental
2294,EC0879,Supervisión de las condiciones del transporte de substancias, materiales y residuos peligrosos
2311,EC0895,Operación de piscinas
2312,EC0888,Coordinación normativa y operativa de la administración de archivos y la gestión documental del Si stema Institucional de Archivos
2313,EC0883,Aplicación de masaje ayurveda abhyanga
2314,EC0899,Aplicación de m asaje tejido p rofundo
2315,EC0900,Aplicación de m asaje holístico
2316,EC0901,Aplicación de m asaje sueco
2317,EC0902,Aplicación de masaje drenaje linfático manual
2318,EC0903,Promoción especializada para productos de crédito INFONAVIT
2319,EC0890,Entrenamiento de jugadores amateurs en el juego de Frontball
2320,EC0893,Impartición de sesiones de entrenamiento de taichichuan forma 24 para personas adultas mayores
2321,EC0894,Mantenimiento preventivo mayor y diag nóstico de fallas en motores dié sel de equipos de la industria minera
2326,EC0887,Coordinación de la formación dual de educandos en las organizaciones productivas y de servicios
2327,EC0891,Facilitación de la implementación de l programa SOLVE promoción de la salud en el trabajo
2328,EC0889,Elaboración de estudios de riesgo en procesos industriales
2329,EC0886,Atención, cuidado y desarrollo integral de niñas y niños de 4 a 12 años inscritos en el sistema escolarizado en Centros de Bienestar /Atención Infantil con horario extendido
2330,EC0897,Proporcionar consejo breve para la cesación del co nsumo de alcohol y tabaco en el primer nivel de atención en salud
2332,EC0896,Prestación de servicios d e guía en espeleobuceo zonas de cueva niveles 1 y 2
2336,EC0898,Realizar el proceso de impresión digital
2352,EC0892,Gestión para el Reconocimiento de Validez Oficial de Estudios
2375,EC0910,Facilitación del proceso metodológico del Programa Liderazgo Ambiental para la Competitividad , para el desarrollo de proyectos de e co-eficiencia en organizaciones
2376,EC0911,Aplicación de buenas prácticas para el manejo sanitario en los ovinos
2377,EC0912,Promoción en lengua indígena de acciones para el desarrollo sustentable
2378,EC0913,Asesoría en medidores de carrete para tubería a presión
2379,EC0915,Dire cción técnica de equipos de futbol en etapa de especialización
2380,EC0916,Facilitación de la enseñanza del ajedrez
2381,EC0917,Impartición de sesiones de actividad física a personas adultas mayores
2382,EC0919,Aplicación de competencias comunicativas en Lengua Náhuatl para Educación Indígena
2383,EC0920,Prestación de servicios au xiliares en las actividades de promoción, prevención y detección integrada s en los programas naci onales de salud en la comunidad
2384,EC0921,Proporcionar la técnica del m anejo del ábaco japonés soroban en forma presencial , nivel básico
2385,EC0922,Aceptación de riesgos en cultivos de granos básicos
2386,EC0923,Elaboración de programas de aseguramiento en cultivos de granos básicos
2387,EC0924,Prestación de servicio de maquillaje social
2393,EC0930,Elaboración de la preprensa para impresión digital
2394,EC0932,Promoción de valores de orden, limpieza e higiene personal con Ki Wo Tsukau
2395,EC0933,Proporcionar asesoría para el bienestar integral, basado en nutrición natural y mejora de hábitos
2396,EC0935,Gestión de trabajo por proyectos
2397,EC0936,Supervisión de personal de taquilla
2398,EC0937,Unión de perfiles por soldadura derivada de arco eléctrico
2399,EC0110.01,Asesoría en comercialización de bienes inmuebles
2400,EC0909,Facilitación de la información en poder del sujeto obligado
2401,EC0914,Asesoría en sistemas fijos de medición de gasto para canales
2402,EC0918,Verificación de la funcionalidad de los Centros Escolares de Ed ucaci ón Básica
2403,EC0934,Atención de Niñas, Niños y Adolescentes en establecimientos de asistencia social
2408,EC0931,Impartición de Terapias Ecuestres Integrales
2409,EC0938,Prestación de medidas de atención y ayuda inmediata a personas en situación de víctima
2410,EC0939,Aplicación de las reglas para el otorgam iento de l primer crédito hipotecario a las/los traba jador es derechohabientes del INFONAVIT en los diferentes productos
2411,EC0940,Asesor ía en los lineamientos de s ervicio del Esquema de Cobranza Social del INFONAVIT
2412,EC0941,Asesoría en los proces os de Recaudación Fiscal y Administración de la Subcuenta de Vivienda
2413,EC0942,Colocación de pisos industriales de concreto simple
2414,EC0943,Promoción de igualdad y no di scriminación
2415,EC0944,Promoción especializada para productos de crédito en cofinanciamiento
2416,EC0945,Investigación privada para la obtención de datos/elementos/objetos relacionados con u n evento
2417,EC0946,Prestación de servicios integrales de consultoría
2418,EC0947,Vinculación de soluciones de transferencia de conocimiento a sectores público, privado y social
2419,EC0948,Orientación alimentaria a Centros Escolares con prestación de servicio de alimentos para población infantil
2420,EC0949,Operación de la máquina perforadora montada sobre patines en la ejecución de sondeos de exploración geotécnica en suelo y roca
2421,EC0951,Anodizado de piezas aeroespaciales
2422,EC0952,Aplicación de soldadura por inducción en metales f erromagnéticos
2423,EC0953,Coordinar la operación de establecimientos en un centro de eduentretenimiento
2424,EC0954,Cuidado estético de uñas de manos y pies y acabado gel semipermanente
2425,EC0955,Diseño de sistemas de alarma, detección de incendio y notificaciones de emergencia
2426,EC0956,Fumigación de productos almacenados para control de plagas con la aplicación del fosfuro de aluminio y /o fosfuro de magnesio
2427,EC0957,Gestión de bibliotecas escolares
2428,EC0958,Operación de establecimientos en un centro de eduentretenimiento
2429,EC0959,Operación de la f ormación dual en organismos empresariales/empresas
2430,EC0962,Uso de Herramientas Digitales en el Trabajo
2431,EC0963,Atención de Niñas, Niños y Adolescentes con discapacidad en Establecimientos de Asistencia Social
2432,EC0966,Prestación de servicios para el desarrollo de las niñas y los niños a través de actividades de juego en Establecimientos de Asistencia Social
2433,EC0967,Conducción de práctica de yoga para niños
2437,EC0120.01,Promoción de la lectura
2461,EC0950,Elaboración de pan francés y sus variedades
2462,EC0960,Prestación de Servicios de limpieza general , de muebles e inmuebles
2463,EC0961,Prestación de Servicios de pulido/encerado/abrillantado/ lavado de al fomb ras , en muebles e inmuebles
2464,EC0964,Evaluación de la capacidad funcional de personas mayores
2465,EC0965,Manejo inicial de factores de riesgo de discapacidad en personas mayores
2473,EC0586.01,Instalación de sistemas fotovoltaicos en residencia, comercio e industria
2521,EC1053,Asesoría en materia de Contraloría Social en la Administración Pública
2536,EC1044,Desarrollo del proceso de producción piloto en Tecnología de Montaje Superficial
2544,EC0997,Fabricación de piezas/elementos mecánicos mediante máquinas h erramienta s
2580,EC1017,Operación del sistema de admini stración en las organizaciones productivas y de servicios
2583,EC1035,Suministro seguro de combustibles en la Estación de Servicio para el expendio al público de gasolinas y diésel
2586,EC1051,Conducción de tracto camión doblemente articulado en sus distintas configuraciones
2589,EC1008,Manejo de cámaras para producción audiovisual profesional
2590,EC0992,Coordinación de los subsistemas educativos en la formación dual
2593,EC1034,Operación de sistema s de separación de hidrocarburos provenientes de los sistemas de producción
2596,EC1039,Proyección de acuerdos judiciales
2598,EC1041,Coordinación para una sesión de As htanga Yoga
2599,EC1042,Coordinación para una sesión de Yoga especializado
2600,EC1043,Coordinación para una sesión de Yoga para niños de 4 a 12 años de edad
2638,EC1077,Prestación de servicios para la operación de sistemas de producción y uso de biogás
2333,EC0907,Elaboración del Plan de Continuidad de Operaciones para Dependencias y Organizaciones
2334,EC0908,Elaboración de Programas Especiales de Protección Civil de acuerdo al riesgo
2474,EC0972,Programación del robot industrial
2475,EC0973,Realización de estética básica de animales de compañía
2476,EC0974,Uso de la lengua inglesa en un contexto laboral: Nivel Avanzado
2477,EC0975,Tutoría entre pares en la práctica docente
2478,EC0459.01,Operación de autobús urbano
2479,EC0460.01,Operación del vehículo colectivo van
2480,EC0813.01,Conducción de autobús de pasaje y turismo
2481,EC0976,Voladura de barrenos con explosivos en mina subterránea
2482,EC0977,Conducción de una sesión de meditación: nivel instructor básico
2483,EC0461.01,Operación del vehículo unitario taxi terrestre
2484,EC0971,Evaluación del sistema de emisión de gases contaminantes de vehículos
2513,EC0083.01,Asesoría en materia hipotecaria por vía judicial
2514,EC0281.01,Asesoría extrajudicial en créditos vencidos, vía telefónica
2515,EC0282.01,Asesoría en materia hipotecaria por vía extrajudicial
2516,EC1007,Manejo del Abaco Japonés Soroban, nivel básico
2519,EC1045,Diseño de cejas con efecto pelo a pelo con pigmento semipermanente/Microblading
2520,EC0682.01,Dirección de Planeación, Ejecución y Gestión de Estrategias en organizaciones privadas y públicas
2522,EC0983,Responsable del manejo de un negocio en mercado municipal
2524,EC0984,Instalación de paneles de fibrocemento en muros y fachadas de edificaciones arquitectónicas en interiores y exteriores
2525,EC0985,Realizar la instalación de accesorios para cable en media tensión para líneas subterráneas
2526,EC0989,Asistencia a Procesos Gerenciales en las Organizaciones
2527,EC0991,Construcción de escenarios digitales para facilitar experiencias de aprendizaje
2531,EC0980,Operación segura de molinos
2532,EC0981,Operación del transporte de carga de vehículos sin rodar
2533,EC0982,Despachador de productos alimenticios en mercados municipales
2537,EC0978,Administración del Desarrollo Urbano y Ordenamiento Territorial Municipal
2538,EC0979,Aplicación de buenas prácticas para el manejo reproductivo en los ovinos
2539,EC0993,Creación de negocios con una propuesta de valor sostenible
2540,EC0994,Desarrollar los servicios de optometría y los productos ópticos
2541,EC0995,Desarrollo de sistemas de información informáticos
2542,EC0987,Administración de sistemas electrónicos y de telecomunicaciones
2543,EC0988,Aplicación de materiales en el sector automotriz
2545,EC0998,Facilitación de sesiones de coaching en alimentación
2546,EC1004,Implementación del mantenimiento Industrial periódico
2547,EC1021,Procesamiento industrial de alimentos
2548,EC1018,Operación del sistema de contabilidad en las organizaciones productivas y de servicios
2549,EC1019,Prestación de servicios de gastronomía con orientación a la sostenibilidad
2550,EC0999,Facilitar procesos de aprendizaje para el desarrollo de competencias en el nivel medio superior
2551,EC1000,Gestión de aprovisionamiento para productos y servicios en empresas del sector privado dentro del territorio nacional
2552,EC1048,Aplicación de masaje con piedras calientes
2553,EC1049,Aplicación de masaje de reflexoterapia podal
2554,EC0996,Elaboración de proyecto de emprendimiento con base en el Modelo de Emprendedores de Educación Media Superior
2555,EC1001,Gestión del Emprendimiento con base al Modelo de Emprendimiento de Educación Media Superior
2556,EC1002,Gestión de la vinculación en la formación dual
2557,EC1003,Impartición de cursos para formación de aprendices calificados
2558,EC1005,Instalación y mantenimiento de sistemas electromecánicos industriales
2559,EC1006,Instalación y mantenimiento de sistemas mecatrónicos industriales
2560,EC1009,Manejo de equipos industriales
2561,EC1010,Manejo de equipos de troquelado
2562,EC1013,Mantenimiento de sistemas automáticos
2563,EC1016,Operación de maquinaria para transformación de termoplásticos
2564,EC1024,Supervisión de la edificación/modificación/ampliación de obras en casa habitación
2565,EC1025,Tutoría académica de la formación dual
2566,EC1026,Venta de coches
2567,EC1027,Amacice de obras mineras con equipo mecanizado
2568,EC1028,Anclaje de roca con equipo mecanizado
2569,EC0986,Adaptación de auxiliares auditivos
2570,EC0990,Atención de grandes cuentas para la compra y venta de productos/servicios de marca
2571,EC1011,Manejo de instalaciones eléctricas avanzadas
2572,EC1012,Mantenimiento en matricería y troquelado
2573,EC1014,Mantenimiento de sistemas automatizados
2574,EC1015,Mantenimiento de sistemas electrónicos
2575,EC1030,Evaluación de la conformación y del programa de implementación del Sistemade Administración de Seguridad Industrial, Seguridad Operativa y Protección al Medio Ambiente del Sector Hidrocarburos
2576,EC1031,Gestión del sistema de medición de hidrocarburos
2577,EC1032,Operación del sistema de bombeo y almacenamiento de crudo estabilizado
2578,EC1033,Operación del sistema de compresión de gas natur
2581,EC1020,Prestación del servicio de hotelería con orientación a la sostenibilidad.
2582,EC1029,Auditoría Externa a la operación y desempeño del Sistema de Administración de Seguridad Industrial, Seguridad Operativa y Protección al Medio Ambiente del Sector Hidrocarburos
2584,EC1036,Supervisión de la operación segura de la Estación de Servicio de expendio al público de gasolinas y diésel
2585,EC1046,Instalación de fuegos artificiales para la presentación de espectáculos aéreos
2591,EC1022,Procesamiento de sustancias químicas
2592,EC1023,Realización y mantenimiento de instalaciones y sistemas eléctricos
2594,EC1037,Apoyo técnico en el desarrollo de la audiencia oral
2595,EC1038,Intervención para la solución de conflictos
2597,EC1040,Recepción de promociones en el ámbito judicial
2603,EC1056,Facilitación para el conocimiento, uso y aprovechamiento del Derecho de acceso a la información
2604,EC1071,Activación física a través de baile aeróbico para jóvenes y adultos en espacios cerrados y abiertos
2605,EC1058,Aplicación de las medidas de bioseguridad en la unidad de producción agroalimentaria/acuícola/pesquera
2606,EC1073,Facilitador para la transformación social en contextos variados
2607,EC1075,Promoción del aprendizaje mediante proyectos multidisciplinares STEM
2612,EC1081,Elaboración de peritajes técnicos grafoscópicos
2613,EC1082,Aplicación de técnicas de combate, salvamento y extinción de incendios en aeronaves e instalaciones aeroportuarias
2615,EC1074,Manejo de la metodología Wow-Vation para la solución de problemas con inventiva
2617,EC1078,Gestión de créditos hipotecarios
2618,EC1085,Enseñanza de la Maayat’aan
2619,EC1070,Operación del Programa Productividad y Competitividad Agroalimentaria (PPCA)
2620,EC1066,Operación del programa de Fomento a la Agricultura
2621,EC1062,Operación del Programa de Fomento a la Productividad Pesquera y Acuícola
2622,EC1060,Implementación del Proceso de Administración de Riesgos
2623,EC1086,Conducción de autobús de servicio económico
2625,EC1067,Operación del Programa Fomento Ganadero (PFG
2627,EC1079,Implementación de estrategias de aprendizaje para el desarrollo decompetencias bajo el modelo conceptual-colaborativo-práctico
2629,EC1080,Proporcionar asesoría normativa en materia de seguridad industrial, salud en el trabajo y protección ambienta
2630,EC1083,Atención a solicitudes de servicio a equipo médico
2631,EC1064,Operación del Programa de apoyos a la comercialización
2632,EC1087,Instrucción en la atención a pasajeros y tripulación en materia de seguridad,emergencia y servicio a bordo
2633,EC1065,Operación del Programa de Apoyo a Pequeños Productores
2634,EC1069,Operación del Programa de Sanidad e Inocuidad Agroalimentaria (PSIA)
2635,EC1084,Preparación de gastronomía mexicana popular y tradicional
2636,EC1068,Operación del Programa de Concurrencia con las Entidades Federativas
2637,EC1061,Liderazgo efectivo en las organizaciones
2639,EC1103,Investigación de delitos cometidos contra la libertad de expresión bajo elenfoque diferencial y especializado
2640,EC1093,Colaboración en la aplicación del Procedimiento Abreviado como forma de terminación anticipada del proceso penal
2641,EC1104,Promoción de la Aplicación de las Reglas Mínimas de las Naciones Unidas para el Tratamiento de los Reclusos “Reglas Nelson Mandela” en el sistemapenitenciario
2642,EC1106,Promoción de los principios y derechos del Sistema Integral de Justicia Penal para Adolescentes
2643,EC1063,Operación de las disposiciones generales aplicables a las reglas de operación de los programas de la SAGARPA
2644,EC1096,Gestión de la participación voluntaria de los intervinientes en los Mecanismos Alternativos de Solución de Controversias en Materia Penal
2645,EC1105,Promoción de la atención de las víctimas de tortura de acuerdo con el Protocolo de Estambul
2646,EC1076,Instalación de calentador de agua a gas L.P. y gas natural para uso doméstico
2650,EC1047,Prestación de servicios para peinado de cabello
2651,EC1111,Verificación de operación en materia aduanera y de Comercio Exterior mediante un Oficial de Cumplimiento
2655,EC1091,Control de accesos de aeronaves
2656,EC1099,nspección de Equipaje Facturado para su transportación en aeronaves, Categoría 1
2657,EC1100,Inspección de Equipaje Facturado para su transportación en aeronaves, Categoría 2
2658,EC1101,Inspección de Equipaje Facturado para su transportación en aeronaves, Categoría 3
2659,EC1114,Aplicación de los protocolos de seguridad acuática en piscinas, centros acuáticos deportivos y recreativos
2660,EC1110,Asesoría en sistemas de medición ultrasónicos de tiempo de travesía que no son de carrete para tubería a presión
